Time, Yaw, MyYaw, TransX, TransY, TransZ
2.884808,-0.295386,-17.023111,5.396799,6.975320,0.000000
2.894697,-0.307304,-17.709915,5.417798,6.981752,0.000000
2.904698,-0.319353,-18.404302,5.439071,6.988317,0.000000
2.914740,-0.331448,-19.101331,5.460468,6.994971,0.000000
2.924797,-0.343556,-19.799144,5.481934,7.001697,0.000000
2.934697,-0.355470,-20.485765,5.503098,7.008378,0.000000
2.944730,-0.367540,-21.181316,5.524581,7.015211,0.000000
2.954738,-0.379572,-21.874749,5.546044,7.022089,0.000000
2.964732,-0.391580,-22.566771,5.567508,7.029019,0.000000
2.974732,-0.403589,-23.258818,5.589018,7.036016,0.000000
2.984736,-0.415594,-23.950669,5.610568,7.043078,0.000000
2.994701,-0.427542,-24.639258,5.632062,7.050175,0.000000
3.004714,-0.439540,-25.330709,5.653692,7.057371,0.000000
3.014745,-0.451548,-26.022709,5.675385,7.064642,0.000000
3.024756,-0.463523,-26.712802,5.697067,7.071963,0.000000
3.034741,-0.475453,-27.400366,5.718716,7.079328,0.000000
3.044701,-0.487343,-28.085583,5.740340,7.086739,0.000000
3.054737,-0.499310,-28.775233,5.762151,7.094271,0.000000
3.064748,-0.511235,-29.462459,5.783935,7.101849,0.000000
3.074702,-0.523077,-30.144927,5.805617,7.109448,0.000000
3.084745,-0.535011,-30.832699,5.827518,7.117180,0.000000
3.094738,-0.546870,-31.516100,5.849329,7.124939,0.000000
3.104763,-0.558751,-32.200836,5.871234,7.132789,0.000000
3.114700,-0.570512,-32.878606,5.892966,7.140635,0.000000
3.124807,-0.582456,-33.566958,5.915090,7.148682,0.000000
3.134717,-0.594150,-34.240884,5.936801,7.156637,0.000000
3.144732,-0.605950,-34.920922,5.958761,7.164744,0.000000
3.154727,-0.617708,-35.598507,5.980695,7.172900,0.000000
3.164735,-0.629460,-36.275786,6.002672,7.181134,0.000000
3.174700,-0.641143,-36.949065,6.024572,7.189400,0.000000
3.184732,-0.652883,-37.625666,6.046635,7.197788,0.000000
3.194741,-0.664575,-38.299434,6.068660,7.206225,0.000000
3.204700,-0.676185,-38.968534,6.090586,7.214686,0.000000
3.214737,-0.687865,-39.641654,6.112700,7.223283,0.000000
3.224730,-0.699469,-40.310390,6.134726,7.231909,0.000000
3.234738,-0.711068,-40.978845,6.156799,7.240618,0.000000
3.244745,-0.722640,-41.645722,6.178877,7.249393,0.000000
3.254736,-0.734169,-42.310131,6.200930,7.258224,0.000000
3.264704,-0.745645,-42.971539,6.222941,7.267102,0.000000
3.274698,-0.757125,-43.633119,6.245016,7.276072,0.000000
3.284799,-0.768700,-44.300204,6.267334,7.285209,0.000000
3.294753,-0.780080,-44.955998,6.289333,7.294282,0.000000
3.304703,-0.791427,-45.609943,6.311329,7.303421,0.000000
3.314741,-0.802845,-46.267983,6.333524,7.312711,0.000000
3.324699,-0.814143,-46.919064,6.355544,7.321996,0.000000
3.334697,-0.825456,-47.571018,6.377655,7.331388,0.000000
3.344807,-0.836864,-48.228494,6.400016,7.340957,0.000000
3.354740,-0.848042,-48.872685,6.421987,7.350430,0.000000
3.364805,-0.859337,-49.523605,6.444251,7.360099,0.000000
3.374697,-0.870405,-50.161435,6.466129,7.369672,0.000000
3.384730,-0.881597,-50.806442,6.488318,7.379453,0.000000
3.394742,-0.892733,-51.448210,6.510460,7.389285,0.000000
3.404807,-0.903892,-52.091296,6.532713,7.399240,0.000000
3.414735,-0.914865,-52.723655,6.554660,7.409132,0.000000
3.424737,-0.925884,-53.358711,6.576766,7.419169,0.000000
3.434698,-0.936822,-53.989080,6.598775,7.429237,0.000000
3.444735,-0.947808,-54.622153,6.620947,7.439454,0.000000
3.454808,-0.958795,-55.255336,6.643191,7.449781,0.000000
3.464736,-0.969585,-55.877164,6.665103,7.460031,0.000000
3.474738,-0.980418,-56.501517,6.687174,7.470431,0.000000
3.484731,-0.991202,-57.122981,6.709212,7.480893,0.000000
3.494733,-1.001957,-57.742770,6.731261,7.491438,0.000000
3.504735,-1.012670,-58.360166,6.753296,7.502056,0.000000
3.514751,-1.023359,-58.976163,6.775352,7.512763,0.000000
3.524747,-1.033984,-59.588515,6.797350,7.523522,0.000000
3.534741,-1.044565,-60.198306,6.819329,7.534352,0.000000
3.544736,-1.055105,-60.805709,6.841294,7.545257,0.000000
3.554741,-1.065613,-61.411280,6.863268,7.556247,0.000000
3.564749,-1.076080,-62.014492,6.885230,7.567315,0.000000
3.574699,-1.086442,-62.611625,6.907047,7.578391,0.000000
3.584700,-1.096813,-63.209319,6.928959,7.589600,0.000000
3.594700,-1.107137,-63.804287,6.950848,7.600881,0.000000
3.604737,-1.117453,-64.398838,6.972800,7.612280,0.000000
3.614808,-1.127758,-64.992672,6.994804,7.623792,0.000000
3.624742,-1.137875,-65.575745,7.016487,7.635223,0.000000
3.634700,-1.147971,-66.157548,7.038202,7.646756,0.000000
3.644799,-1.158160,-66.744735,7.060199,7.658528,0.000000
3.654713,-1.168114,-67.318399,7.081770,7.670159,0.000000
3.664801,-1.178193,-67.899290,7.103695,7.682071,0.000000
3.674699,-1.188034,-68.466408,7.125181,7.693834,0.000000
3.684736,-1.197962,-69.038553,7.146941,7.705836,0.000000
3.694732,-1.207800,-69.605500,7.168587,7.717867,0.000000
3.704699,-1.217557,-70.167803,7.190141,7.729938,0.000000
3.714700,-1.227296,-70.729063,7.211739,7.742125,0.000000
3.724734,-1.237015,-71.289165,7.233380,7.754431,0.000000
3.734697,-1.246612,-71.842241,7.254835,7.766724,0.000000
3.744699,-1.256193,-72.394418,7.276344,7.779142,0.000000
3.754740,-1.265759,-72.945668,7.297906,7.791687,0.000000
3.764746,-1.275235,-73.491774,7.319356,7.804263,0.000000
3.774745,-1.284650,-74.034378,7.340759,7.816908,0.000000
3.784800,-1.294063,-74.576829,7.362248,7.829702,0.000000
3.794733,-1.303305,-75.109473,7.383440,7.842417,0.000000
3.804703,-1.312526,-75.640875,7.404675,7.855255,0.000000
3.814734,-1.321746,-76.172229,7.426001,7.868249,0.000000
3.824741,-1.330887,-76.699007,7.447240,7.881290,0.000000
3.834740,-1.339963,-77.222061,7.468423,7.894398,0.000000
3.844800,-1.349034,-77.744853,7.489694,7.907664,0.000000
3.854732,-1.357933,-78.257677,7.510656,7.920838,0.000000
3.864705,-1.366809,-78.769191,7.531662,7.934143,0.000000
3.874809,-1.375741,-79.283974,7.552903,7.947703,0.000000
3.884733,-1.384455,-79.786126,7.573722,7.961099,0.000000
3.894698,-1.393143,-80.286850,7.594584,7.974625,0.000000
3.904704,-1.401808,-80.786175,7.615489,7.988288,0.000000
3.914704,-1.410404,-81.281580,7.636333,8.002018,0.000000
3.924699,-1.418935,-81.773210,7.657124,8.015821,0.000000
3.934700,-1.427408,-82.261520,7.677879,8.029709,0.000000
3.944741,-1.435852,-82.748135,7.698670,8.043733,0.000000
3.954733,-1.444191,-83.228748,7.719312,8.057767,0.000000
3.964744,-1.452482,-83.706526,7.739942,8.071904,0.000000
3.974797,-1.460743,-84.182617,7.760610,8.086181,0.000000
3.984729,-1.468841,-84.649294,7.780979,8.100365,0.000000
3.994731,-1.476930,-85.115488,7.801440,8.114726,0.000000
4.004697,-1.484925,-85.576255,7.821775,8.129115,0.000000
4.014751,-1.492925,-86.037253,7.842237,8.143709,0.000000
4.024790,-1.500845,-86.493713,7.862614,8.158361,0.000000
4.034768,-1.508651,-86.943541,7.882812,8.173003,0.000000
4.044842,-1.516464,-87.393810,7.903150,8.187866,0.000000
4.054826,-1.524139,-87.836137,7.923250,8.202674,0.000000
4.064820,-1.531753,-88.274951,7.943311,8.217575,0.000000
4.074877,-1.539347,-88.712594,7.963442,8.232651,0.000000
4.084826,-1.546791,-89.141590,7.983299,8.247644,0.000000
4.094822,-1.554202,-89.568644,8.003192,8.262787,0.000000
4.104770,-1.561508,-89.989680,8.022930,8.277936,0.000000
4.114762,-1.568775,-90.408514,8.042694,8.293229,0.000000
4.124736,-1.575960,-90.822590,8.062362,8.308575,0.000000
4.134730,-1.583089,-91.233438,8.082008,8.324032,0.000000
4.144698,-1.590128,-91.639100,8.101539,8.339526,0.000000
4.154741,-1.597149,-92.043689,8.121154,8.355216,0.000000
4.164700,-1.604039,-92.440780,8.140541,8.370855,0.000000
4.174701,-1.610886,-92.835381,8.159945,8.386638,0.000000
4.184741,-1.617687,-93.227307,8.179358,8.402563,0.000000
4.194747,-1.624392,-93.613722,8.198640,8.418515,0.000000
4.204738,-1.631013,-93.995302,8.217824,8.434521,0.000000
4.214713,-1.637551,-94.372036,8.236910,8.450580,0.000000
4.224741,-1.644049,-94.746521,8.256029,8.466806,0.000000
4.234807,-1.650496,-95.118098,8.275151,8.483173,0.000000
4.244700,-1.656759,-95.479038,8.293875,8.499338,0.000000
4.254742,-1.663041,-95.841080,8.312810,8.515825,0.000000
4.264711,-1.669203,-96.196163,8.331536,8.532272,0.000000
4.274707,-1.675305,-96.547847,8.350240,8.548842,0.000000
4.284806,-1.681394,-96.898713,8.369063,8.565664,0.000000
4.294730,-1.687301,-97.239173,8.387488,8.582276,0.000000
4.304806,-1.693222,-97.580371,8.406120,8.599221,0.000000
4.314735,-1.698979,-97.912178,8.424404,8.615997,0.000000
